Season,DayNum_x,WTeamID,WScore_x,LTeamID,LScore_x,WLoc_x,NumOT_x,WState,LState,WSeed,LSeed,WSeedFull,LSeedFull,Conference,Round,Upset,Region,ChalkSeed,GameSlot,X,Y,WTeamName,LTeamName,DayNum_y,WScore_y,LScore_y,WLoc_y,NumOT_y,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2012,138,1246,87,1235,71,N,0,Kentucky,Iowa,1,8,Y01,Y08,Southeastern Conference,2,False,Y,1.0,R2Y1,30.0,10.0,Kentucky,Iowa St,138,87,71,N,0,31,56,10,20,15,22,12,28,19,11,2,5,19,25,61,3,22,18,25,12,19,7,7,6,2,18
2012,138,1257,59,1307,56,N,0,Kentucky,New Mexico,4,5,Z04,Z05,Big East Conference,2,False,Z,4.0,R2Z4,10.0,10.0,Louisville,New Mexico,138,59,56,N,0,22,48,7,15,8,12,7,18,9,11,9,5,14,23,58,5,23,5,8,17,19,13,13,5,2,12
2012,138,1266,62,1293,53,N,0,Wisconsin,Kentucky,3,6,Z03,Z06,Big East Conference,2,False,Z,3.0,R2Z3,6.0,10.0,Marquette,Murray St,138,62,53,N,0,21,55,4,15,16,21,5,31,11,12,7,4,11,20,64,4,21,9,10,13,30,7,16,6,4,18
2012,138,1326,73,1211,66,N,0,Ohio,Washington,2,7,W02,W07,Big Ten Conference,2,False,W,2.0,R2W2,18.0,2.0,Ohio St,Gonzaga,138,73,66,N,0,25,53,9,24,14,18,9,22,13,11,6,4,17,22,56,8,23,14,19,13,21,14,9,3,1,19
2012,138,1393,75,1243,59,N,0,New York,Kansas,1,8,W01,W08,Big East Conference,2,False,W,1.0,R2W1,30.0,2.0,Syracuse,Kansas St,138,75,59,N,0,23,45,6,9,23,29,9,23,13,14,6,8,18,21,67,4,17,13,19,25,16,8,14,5,0,20
2012,138,1458,60,1435,57,N,0,Wisconsin,Tennessee,4,5,W04,W05,Big Ten Conference,2,False,W,4.0,R2W4,26.0,2.0,Wisconsin,Vanderbilt,138,60,57,N,0,23,55,10,33,4,8,10,20,13,8,4,1,16,20,46,5,19,12,16,9,26,8,12,4,3,17
2012,139,1153,62,1199,56,N,0,Ohio,Florida,6,3,W06,W03,Big East Conference,2,True,W,3.0,R2W3,22.0,2.0,Cincinnati,Florida St,139,62,56,N,0,19,50,5,15,19,23,10,23,13,15,13,5,18,19,50,6,17,12,15,10,21,11,17,5,8,20
2012,139,1196,84,1313,50,N,0,Florida,Virginia,7,15,Z07,Z15,Southeastern Conference,2,False,Z,2.0,R2Z2,2.0,10.0,Florida,Norfolk St,139,84,50,N,0,28,53,10,28,18,25,13,35,13,13,4,4,12,18,66,4,24,10,13,14,17,9,8,3,3,21
2012,139,1242,63,1345,60,N,0,Kansas,Indiana,2,10,X02,X10,Big 12 Conference,2,False,X,2.0,R2X2,2.0,2.0,Kansas,Purdue,139,63,60,N,0,21,62,6,24,15,23,21,23,10,7,6,4,18,20,50,8,18,12,19,12,24,11,10,3,1,16
2012,139,1277,65,1387,61,N,0,Michigan,Missouri,1,9,Z01,Z09,Big Ten Conference,2,False,Z,1.0,R2Z1,14.0,10.0,Michigan St,St Louis,139,65,61,N,0,25,46,4,10,11,17,5,27,12,11,2,1,19,18,51,7,25,18,23,8,20,9,6,5,1,16
2012,139,1301,66,1207,63,N,0,North Carolina,Washington D.C.,11,3,X11,X03,Atlantic Coast Conference,2,True,X,3.0,R2X3,6.0,2.0,NC State,Georgetown,139,66,63,N,0,20,54,7,15,19,31,17,24,11,10,4,3,14,21,51,8,25,13,17,8,25,13,12,5,4,23
2012,139,1314,87,1166,73,N,0,North Carolina,Nebraska,1,8,X01,X08,Atlantic Coast Conference,2,False,X,1.0,R2X1,14.0,2.0,North Carolina,Creighton,139,87,73,N,0,33,65,8,16,13,19,11,33,16,9,4,9,8,28,68,8,20,9,12,9,26,11,9,7,3,18
2012,139,1325,62,1378,56,N,0,Ohio,Florida,13,12,X13,X12b,Mid-American Conference,2,True,X,4.0,R2X4,10.0,2.0,Ohio,South Florida,139,62,56,N,0,17,43,9,18,19,25,7,18,10,9,9,1,19,20,46,2,15,14,19,10,23,10,10,5,6,16
2012,139,1462,70,1250,58,N,0,Ohio,Pennsylvania,10,15,Y10,Y15,Atlantic 10 Conference,2,False,Y,2.0,R2Y2,18.0,10.0,Xavier,Lehigh,139,70,58,N,0,24,54,7,15,15,21,12,31,8,14,2,6,15,21,64,3,22,13,20,15,21,4,8,6,5,20
2012,143,1196,68,1266,58,N,0,Florida,Wisconsin,7,3,Z07,Z03,Southeastern Conference,3,True,Z,2.0,R3Z2,4.0,9.0,Florida,Marquette,143,68,58,N,0,24,59,7,27,13,15,10,32,15,11,5,9,15,20,65,6,21,12,18,15,26,11,9,8,3,17
2012,143,1257,57,1277,44,N,0,Kentucky,Michigan,4,1,Z04,Z01,Big East Conference,3,True,Z,1.0,R3Z1,12.0,9.0,Louisville,Michigan St,143,57,44,N,0,21,55,9,23,6,11,11,28,15,10,9,7,11,14,49,5,21,11,12,8,28,12,15,8,7,15
2012,143,1326,81,1153,66,N,0,Ohio,Ohio,2,6,W02,W06,Big Ten Conference,3,False,W,2.0,R3W2,20.0,3.0,Ohio St,Cincinnati,143,81,66,N,0,27,56,8,17,19,27,12,23,14,11,13,1,11,26,56,9,23,5,8,8,21,8,18,5,5,21
2012,143,1393,64,1458,63,N,0,New York,Wisconsin,1,4,W01,W04,Big East Conference,3,False,W,1.0,R3W1,28.0,3.0,Syracuse,Wisconsin,143,64,63,N,0,27,49,5,9,5,9,7,19,5,6,4,1,13,21,49,14,27,7,12,8,17,15,6,2,2,12
2012,144,1124,75,1462,70,N,0,Texas,Ohio,3,10,Y03,Y10,Big 12 Conference,3,False,Y,2.0,R3Y2,20.0,9.0,Baylor,Xavier,144,75,70,N,0,29,57,5,15,12,14,10,25,21,13,7,3,17,24,56,3,15,19,24,11,18,10,10,7,4,15
2012,144,1242,60,1301,57,N,0,Kansas,North Carolina,2,11,X02,X11,Big 12 Conference,3,False,X,2.0,R3X2,4.0,3.0,Kansas,NC State,144,60,57,N,0,24,64,1,14,11,20,20,30,13,14,9,11,14,19,67,6,21,13,17,21,26,10,14,7,6,17
2012,144,1246,102,1231,90,N,0,Kentucky,Indiana,1,4,Y01,Y04,Southeastern Conference,3,False,Y,1.0,R3Y1,28.0,9.0,Kentucky,Indiana,144,102,90,N,0,31,64,5,10,35,37,15,24,12,6,3,4,18,36,69,5,18,13,17,12,19,16,8,3,2,27
2012,144,1314,73,1325,65,N,1,North Carolina,Ohio,1,13,X01,X13,Atlantic Coast Conference,3,False,X,1.0,R3X1,12.0,3.0,North Carolina,Ohio,144,73,65,N,1,26,65,7,22,14,24,22,41,18,24,4,8,13,23,71,12,32,7,8,7,23,17,13,13,3,22
2012,145,1257,72,1196,68,N,0,Kentucky,Florida,4,7,Z04,Z07,Big East Conference,4,False,Z,1.0,R4Z1,8.0,8.0,Louisville,Florida,145,72,68,N,0,27,60,6,16,12,15,8,22,11,6,6,3,21,24,48,8,20,12,18,6,26,17,14,4,3,15
2012,145,1326,77,1393,70,N,0,Ohio,New York,2,1,W02,W01,Big Ten Conference,4,True,W,1.0,R4W1,24.0,4.0,Ohio St,Syracuse,145,77,70,N,0,21,51,4,13,31,42,14,25,10,12,4,3,20,22,53,6,16,20,25,8,18,9,12,6,7,29
2012,146,1242,80,1314,67,N,0,Kansas,North Carolina,2,1,X02,X01,Big 12 Conference,4,True,X,1.0,R4X1,8.0,4.0,Kansas,North Carolina,146,80,67,N,0,29,63,4,14,18,24,11,30,14,8,9,3,16,28,64,2,17,9,12,8,27,18,10,5,6,17
2012,146,1246,82,1124,70,N,0,Kentucky,Texas,1,3,Y01,Y03,Southeastern Conference,4,False,Y,1.0,R4Y1,24.0,8.0,Kentucky,Baylor,146,82,70,N,0,24,45,4,9,30,44,8,24,15,13,9,9,19,25,64,4,14,16,19,16,18,15,14,5,5,32
2012,152,1242,64,1326,62,N,0,Kansas,Ohio,2,2,X02,W02,Big 12 Conference,5,False,WX,,R5WX,16.0,5.0,Kansas,Ohio St,152,64,62,N,0,25,56,3,11,11,14,12,30,14,17,5,8,15,20,59,8,22,14,15,10,20,11,12,7,7,17
2012,152,1246,69,1257,61,N,0,Kentucky,Kentucky,1,4,Y01,Z04,Southeastern Conference,5,False,YZ,,R5YZ,16.0,7.0,Kentucky,Louisville,152,69,61,N,0,28,49,2,7,11,20,6,27,9,14,7,7,14,24,69,4,11,9,13,19,21,7,12,5,4,16
2012,154,1246,67,1242,59,N,0,Kentucky,Kansas,1,2,Y01,X02,Southeastern Conference,6,False,CH,,R6CH,13.0,6.0,Kentucky,Kansas,154,67,59,N,0,23,56,6,14,15,21,12,31,12,11,4,11,15,22,62,5,11,10,15,11,24,9,9,6,5,16
2013,134,1299,73,1251,72,N,0,North Carolina,Virginia,16,16,Y16b,Y16a,Mid-Eastern Athletic Conference,0,False,Y,,R0Y,,,NC A&T,Liberty,134,73,72,N,0,27,52,8,18,11,19,6,27,10,8,6,4,19,23,54,10,23,16,18,6,24,15,10,4,3,17
2013,134,1388,67,1292,54,N,0,California,Tennessee,11,11,Y11b,Y11a,West Coast Conference,0,False,Y,,R0Y,,,St Mary's CA,MTSU,134,67,54,N,0,21,46,8,14,17,25,8,25,9,7,3,0,15,22,52,4,12,6,7,6,22,14,9,4,3,20
2013,135,1241,68,1254,55,N,0,Virginia,New York,16,16,W16a,W16b,Colonial Athletic Association,0,False,W,,R0W,,,James Madison,LIU Brooklyn,135,68,55,N,0,26,56,8,23,8,12,14,25,17,11,3,10,16,21,59,3,16,10,14,16,19,11,11,7,1,12
2013,135,1247,80,1129,71,N,0,Pennsylvania,Idaho,13,13,Z13b,Z13a,Atlantic 10 Conference,0,False,Z,,R0Z,,,La Salle,Boise St,135,80,71,N,0,31,49,11,21,7,12,3,19,16,10,4,1,16,26,53,7,18,12,18,11,18,14,10,3,1,13
2013,136,1112,81,1125,64,N,0,Arizona,Tennessee,6,11,Z06,Z11,Pacific-12 Conference,1,False,Z,6.0,R1Z6,5.0,11.0,Arizona,Belmont,136,81,64,N,0,29,51,9,17,14,20,12,32,13,16,2,5,21,20,51,8,27,16,23,4,14,7,8,7,0,20
2013,136,1139,68,1137,56,N,0,Indiana,Pennsylvania,6,11,W06,W11,Atlantic 10 Conference,1,False,W,6.0,R1W6,21.0,1.0,Butler,Bucknell,136,68,56,N,0,20,55,3,17,25,28,10,31,8,5,6,3,12,23,62,5,16,5,8,9,28,13,9,0,4,20
2013,136,1143,64,1424,61,N,0,California,Nevada,12,5,W12,W05,Pacific-12 Conference,1,True,W,5.0,R1W5,27.0,1.0,California,UNLV,136,64,61,N,0,26,59,5,11,7,16,8,33,18,11,7,5,19,19,59,6,20,17,26,12,30,11,12,3,6,20
2013,136,1161,84,1281,72,N,0,Colorado,Missouri,8,9,Y08,Y09,Mountain West Conference,1,False,Y,8.0,R1Y8,29.0,11.0,Colorado St,Missouri,136,84,72,N,0,25,51,7,14,27,33,12,30,10,14,1,3,17,24,57,7,23,17,19,3,16,13,5,6,3,24
2013,136,1211,64,1380,58,N,0,Washington,Louisiana,1,16,Z01,Z16,West Coast Conference,1,False,Z,1.0,R1Z1,15.0,11.0,Gonzaga,Southern Univ,136,64,58,N,0,23,55,8,20,10,15,11,29,14,10,6,0,16,18,46,10,23,12,18,3,24,10,10,4,8,12
2013,136,1217,68,1307,62,N,0,Massachusetts,New Mexico,14,3,Z14,Z03,Ivy League,1,True,Z,3.0,R1Z3,7.0,11.0,Harvard,New Mexico,136,68,62,N,0,22,42,8,18,16,20,3,23,11,13,3,3,20,21,56,3,14,17,24,16,18,8,11,12,1,17
2013,136,1257,79,1299,48,N,0,Kentucky,North Carolina,1,16,Y01,Y16b,Big East Conference,1,False,Y,1.0,R1Y1,31.0,11.0,Louisville,NC A&T,136,79,48,N,0,31,54,4,16,13,22,12,19,14,16,20,2,13,17,41,6,16,8,10,5,15,7,27,8,0,18
2013,136,1266,59,1172,58,N,0,Wisconsin,North Carolina,3,14,W03,W14,Big East Conference,1,False,W,3.0,R1W3,23.0,1.0,Marquette,Davidson,136,59,58,N,0,20,58,4,15,15,19,17,24,5,9,5,4,20,19,46,6,17,14,22,7,22,12,11,2,4,17
2013,136,1272,54,1388,52,N,0,Tennessee,California,6,11,Y06,Y11b,Conference USA,1,False,Y,6.0,R1Y6,21.0,11.0,Memphis,St Mary's CA,136,54,52,N,0,20,49,5,15,9,18,10,25,12,15,9,12,18,19,58,3,15,11,14,15,24,9,13,4,0,19
2013,136,1276,71,1355,56,N,0,Michigan,South Dakota,4,13,X04,X13,Big Ten Conference,1,False,X,4.0,R1X4,9.0,1.0,Michigan,S Dakota St,136,71,56,N,0,28,55,9,20,6,9,8,21,12,9,6,3,8,23,52,4,19,6,8,8,21,13,12,3,0,10
2013,136,1277,65,1434,54,N,0,Michigan,Indiana,3,14,Y03,Y14,Big Ten Conference,1,False,Y,3.0,R1Y3,23.0,11.0,Michigan St,Valparaiso,136,65,54,N,0,26,58,6,15,7,11,20,29,16,17,6,3,16,19,54,7,25,9,14,8,15,10,7,12,5,12
2013,136,1332,68,1329,55,N,0,Oregon,Oklahoma,12,5,Y12,Y05,Pacific-12 Conference,1,True,Y,5.0,R1Y5,27.0,11.0,Oregon,Oklahoma St,136,68,55,N,0,23,59,8,22,14,21,14,30,12,18,8,3,19,21,52,5,17,8,15,6,26,12,14,8,3,23
2013,136,1387,64,1308,44,N,0,Missouri,New Mexico,4,13,Y04,Y13,Atlantic 10 Conference,1,False,Y,4.0,R1Y4,25.0,11.0,St Louis,New Mexico St,136,64,44,N,0,25,54,4,11,10,14,10,23,17,10,10,3,15,17,61,2,16,8,13,21,21,10,16,9,7,12
2013,136,1393,81,1285,34,N,0,New York,Montana,4,13,W04,W13,Big East Conference,1,False,W,4.0,R1W4,25.0,1.0,Syracuse,Montana,136,81,34,N,0,27,52,5,11,22,31,8,32,21,8,12,5,8,11,54,4,31,8,12,11,22,5,17,5,6,22
2013,136,1433,88,1103,42,N,0,Virginia,Ohio,5,12,X05,X12,Atlantic 10 Conference,1,False,X,5.0,R1X5,11.0,1.0,VCU,Akron,136,88,42,N,0,35,65,8,16,10,14,13,23,15,7,11,0,17,15,43,1,13,11,19,9,20,5,22,2,6,12
2013,136,1455,73,1338,55,N,0,Kansas,Pennsylvania,9,8,Z09,Z08,Missouri Valley Conference,1,True,Z,8.0,R1Z8,13.0,11.0,Wichita St,Pittsburgh,136,73,55,N,0,19,49,2,20,33,41,11,26,11,11,10,1,20,19,54,1,17,16,20,11,21,8,15,5,5,27
2013,137,1166,67,1153,63,N,0,Nebraska,Ohio,7,10,Y07,Y10,Missouri Valley Conference,1,False,Y,7.0,R1Y7,19.0,11.0,Creighton,Cincinnati,137,67,63,N,0,19,42,7,15,22,25,7,25,16,16,2,2,11,27,64,5,20,4,9,14,17,12,9,9,4,21
2013,137,1181,73,1107,61,N,0,North Carolina,New York,2,15,Y02,Y15,Atlantic Coast Conference,1,False,Y,2.0,R1Y2,17.0,11.0,Duke,SUNY Albany,137,73,61,N,0,27,46,4,11,15,21,5,23,17,11,9,3,18,19,52,9,15,14,16,10,16,14,13,7,2,19
2013,137,1195,78,1207,68,N,0,Florida,Washington D.C.,15,2,X15,X02,Atlantic Sun Conference,1,True,X,2.0,R1X2,1.0,1.0,FL Gulf Coast,Georgetown,137,78,68,N,0,21,49,6,15,30,44,7,32,15,13,5,3,18,24,64,7,27,13,20,11,28,15,14,6,4,33
2013,137,1196,79,1322,47,N,0,Florida,Louisiana,3,14,X03,X14,Southeastern Conference,1,False,X,3.0,R1X3,7.0,1.0,Florida,Northwestern LA,137,79,47,N,0,29,61,7,21,14,23,16,27,13,8,10,2,12,18,50,3,16,8,11,6,20,9,15,2,3,19
2013,137,1228,57,1160,49,N,0,Illinois,Colorado,7,10,W07,W10,Big Ten Conference,1,False,W,7.0,R1W7,19.0,1.0,Illinois,Colorado,137,57,49,N,0,16,52,8,31,17,24,11,26,10,12,8,4,12,17,51,5,19,10,13,8,28,7,15,5,5,20
2013,137,1231,83,1241,62,N,0,Indiana,Virginia,1,16,W01,W16a,Big Ten Conference,1,False,W,1.0,R1W1,31.0,1.0,Indiana,James Madison,137,83,62,N,0,29,55,9,23,16,21,12,26,17,9,3,3,8,26,62,8,20,2,4,11,17,7,10,1,3,21
2013,137,1235,76,1323,58,N,0,Iowa,Indiana,10,7,Z10,Z07,Big 12 Conference,1,True,Z,7.0,R1Z7,3.0,11.0,Iowa St,Notre Dame,137,76,58,N,0,29,59,9,21,9,12,5,22,19,6,4,1,13,22,51,4,17,10,13,9,26,9,17,2,2,11
2013,137,1242,64,1443,57,N,0,Kansas,Kentucky,1,16,X01,X16,Big 12 Conference,1,False,X,1.0,R1X1,15.0,1.0,Kansas,WKU,137,64,57,N,0,20,42,0,6,24,30,4,31,11,17,4,9,15,21,66,3,20,12,18,18,23,8,10,9,0,24
2013,137,1247,63,1243,61,N,0,Pennsylvania,Kansas,13,4,Z13b,Z04,Atlantic 10 Conference,1,True,Z,4.0,R1Z4,9.0,11.0,La Salle,Kansas St,137,63,61,N,0,21,49,7,18,14,16,8,22,12,8,4,5,13,24,57,4,13,9,17,15,21,12,9,6,7,14
2013,137,1274,78,1334,49,N,0,Florida,California,2,15,W02,W15,Atlantic Coast Conference,1,False,W,2.0,R1W2,17.0,1.0,Miami FL,Pacific,137,78,49,N,0,24,52,12,22,18,21,10,31,12,11,7,4,14,18,54,9,26,4,11,10,18,9,14,2,1,16
2013,137,1278,83,1417,63,N,0,Minnesota,California,11,6,X11,X06,Big Ten Conference,1,True,X,6.0,R1X6,5.0,1.0,Minnesota,UCLA,137,83,63,N,0,31,61,9,16,12,19,11,25,19,11,7,3,19,20,63,4,22,19,25,19,23,10,15,5,2,19
2013,137,1279,57,1458,46,N,0,Mississippi,Wisconsin,12,5,Z12,Z05,Southeastern Conference,1,True,Z,5.0,R1Z5,11.0,11.0,Mississippi,Wisconsin,137,57,46,N,0,22,57,3,15,10,16,12,31,8,10,6,6,12,15,59,7,30,9,13,15,25,10,11,7,7,16
2013,137,1314,78,1437,71,N,0,North Carolina,Pennsylvania,8,9,X08,X09,Atlantic Coast Conference,1,False,X,8.0,R1X8,13.0,1.0,North Carolina,Villanova,137,78,71,N,0,24,49,11,21,19,27,6,22,18,17,10,2,14,27,61,4,21,13,19,15,22,6,16,9,2,22
2013,137,1326,95,1233,70,N,0,Ohio,New York,2,15,Z02,Z15,Big Ten Conference,1,False,Z,2.0,R1Z2,1.0,11.0,Ohio St,Iona,137,95,70,N,0,34,71,7,15,20,25,13,31,25,10,8,7,17,23,65,6,28,18,21,14,26,13,19,4,2,18
2013,137,1361,70,1328,55,N,0,California,Oklahoma,7,10,X07,X10,Mountain West Conference,1,False,X,7.0,R1X7,3.0,1.0,San Diego St,Oklahoma,137,70,55,N,0,24,56,6,15,16,17,11,29,15,11,5,3,11,23,58,5,21,4,8,8,21,10,9,6,2,20
2013,137,1396,76,1301,72,N,0,Pennsylvania,North Carolina,9,8,W09,W08,Atlantic 10 Conference,1,True,W,8.0,R1W8,29.0,1.0,Temple,NC State,137,76,72,N,0,24,50,7,18,21,33,4,20,13,5,5,4,15,29,52,4,13,10,16,7,27,14,13,3,2,24
2013,138,1112,74,1217,51,N,0,Arizona,Massachusetts,6,14,Z06,Z14,Pacific-12 Conference,2,False,Z,3.0,R2Z3,6.0,10.0,Arizona,Harvard,138,74,51,N,0,27,49,9,15,11,16,3,36,13,12,4,2,20,16,58,5,18,14,19,11,22,12,8,7,1,14
2013,138,1257,82,1161,56,N,0,Kentucky,Colorado,1,8,Y01,Y08,Big East Conference,2,False,Y,1.0,R2Y1,30.0,10.0,Louisville,Colorado St,138,82,56,N,0,31,55,5,9,15,18,10,19,14,9,11,2,24,19,40,5,12,13,21,7,17,4,20,0,4,19
2013,138,1266,74,1139,72,N,0,Wisconsin,Indiana,3,6,W03,W06,Big East Conference,2,False,W,3.0,R2W3,22.0,2.0,Marquette,Butler,138,74,72,N,0,23,54,5,12,23,27,14,21,9,15,9,4,17,24,56,11,24,13,19,12,21,13,15,7,8,20
2013,138,1276,78,1433,53,N,0,Michigan,Virginia,4,5,X04,X05,Big Ten Conference,2,False,X,4.0,R2X4,10.0,2.0,Michigan,VCU,138,78,53,N,0,31,60,6,20,10,11,12,29,17,12,7,0,7,23,58,3,16,4,6,7,17,6,11,9,2,14
2013,138,1277,70,1272,48,N,0,Michigan,Tennessee,3,6,Y03,Y06,Big Ten Conference,2,False,Y,3.0,R2Y3,22.0,10.0,Michigan St,Memphis,138,70,48,N,0,26,52,4,16,14,22,14,35,14,18,10,7,14,19,64,5,23,5,10,11,18,8,11,7,5,18
2013,138,1332,74,1387,57,N,0,Oregon,Missouri,12,4,Y12,Y04,Pacific-12 Conference,2,True,Y,4.0,R2Y4,26.0,10.0,Oregon,St Louis,138,74,57,N,0,28,53,8,11,10,16,9,29,18,18,10,4,19,20,53,3,21,14,22,6,21,11,12,10,2,15
2013,138,1393,66,1143,60,N,0,New York,California,4,12,W04,W12,Big East Conference,2,False,W,4.0,R2W4,26.0,2.0,Syracuse,California,138,66,60,N,0,18,46,4,10,26,41,14,23,7,15,10,3,16,22,56,4,21,12,19,13,21,14,17,6,2,24
2013,138,1455,76,1211,70,N,0,Kansas,Washington,9,1,Z09,Z01,Missouri Valley Conference,2,True,Z,1.0,R2Z1,14.0,10.0,Wichita St,Gonzaga,138,76,70,N,0,25,50,14,28,12,18,10,20,16,15,8,6,22,21,59,8,23,20,29,21,18,13,13,8,2,17
2013,139,1181,66,1166,50,N,0,North Carolina,Nebraska,2,7,Y02,Y07,Atlantic Coast Conference,2,False,Y,2.0,R2Y2,18.0,10.0,Duke,Creighton,139,66,50,N,0,19,49,7,20,21,28,7,31,9,9,7,4,20,16,53,2,19,16,18,7,26,9,10,2,2,26
2013,139,1195,81,1361,71,N,0,Florida,California,15,7,X15,X07,Atlantic Sun Conference,2,True,X,2.0,R2X2,2.0,2.0,FL Gulf Coast,San Diego St,139,81,71,N,0,33,59,7,18,8,12,9,22,21,13,13,5,13,27,61,8,23,9,13,14,20,16,17,10,6,11
2013,139,1196,78,1278,64,N,0,Florida,Minnesota,3,11,X03,X11,Southeastern Conference,2,False,X,3.0,R2X3,6.0,2.0,Florida,Minnesota,139,78,64,N,0,21,37,10,20,26,36,6,20,13,14,7,3,18,20,50,8,18,16,22,13,16,11,14,4,1,25
2013,139,1231,58,1396,52,N,0,Indiana,Pennsylvania,1,9,W01,W09,Big Ten Conference,2,False,W,1.0,R2W1,30.0,2.0,Indiana,Temple,139,58,52,N,0,19,45,4,13,16,20,4,28,9,12,0,2,8,21,62,3,24,7,8,14,21,8,10,5,4,18
2013,139,1242,70,1314,58,N,0,Kansas,North Carolina,1,8,X01,X08,Big 12 Conference,2,False,X,1.0,R2X1,14.0,2.0,Kansas,North Carolina,139,70,58,N,0,24,55,5,14,17,21,15,35,11,22,7,5,11,22,73,6,21,8,10,16,20,10,11,15,1,20
2013,139,1247,76,1279,74,N,0,Pennsylvania,Mississippi,13,12,Z13b,Z12,Atlantic 10 Conference,2,True,Z,4.0,R2Z4,10.0,10.0,La Salle,Mississippi,139,76,74,N,0,27,55,9,23,13,18,9,21,14,12,8,4,19,30,63,4,19,10,21,18,22,14,13,5,4,18
2013,139,1274,63,1228,59,N,0,Florida,Illinois,2,7,W02,W07,Atlantic Coast Conference,2,False,W,2.0,R2W2,18.0,2.0,Miami FL,Illinois,139,63,59,N,0,22,55,9,25,10,15,13,22,12,6,4,2,10,23,61,7,27,6,7,16,22,7,8,2,3,17
2013,139,1326,78,1235,75,N,0,Ohio,Iowa,2,10,Z02,Z10,Big Ten Conference,2,False,Z,2.0,R2Z2,2.0,10.0,Ohio St,Iowa St,139,78,75,N,0,25,49,9,18,19,26,3,19,12,9,7,2,20,23,52,12,25,17,23,12,24,14,16,4,0,20
2013,143,1266,71,1274,61,N,0,Wisconsin,Florida,3,2,W03,W02,Big East Conference,3,True,W,2.0,R3W2,20.0,3.0,Marquette,Miami FL,143,71,61,N,0,27,50,3,6,14,19,10,26,14,11,3,3,11,22,63,8,26,9,12,15,16,12,8,3,3,15
2013,143,1326,73,1112,70,N,0,Ohio,Arizona,2,6,Z02,Z06,Big Ten Conference,3,False,Z,2.0,R3Z2,4.0,9.0,Ohio St,Arizona,143,73,70,N,0,22,52,7,13,22,26,11,21,9,8,4,3,18,23,52,6,18,18,20,9,21,7,11,6,2,20
2013,143,1393,61,1231,50,N,0,New York,Indiana,4,1,W04,W01,Big East Conference,3,True,W,1.0,R3W1,28.0,3.0,Syracuse,Indiana,143,61,50,N,0,21,48,4,10,15,20,7,25,4,14,11,11,17,16,47,3,15,15,24,11,23,8,18,6,2,18
2013,143,1455,72,1247,58,N,0,Kansas,Pennsylvania,9,13,Z09,Z13b,Missouri Valley Conference,3,False,Z,1.0,R3Z1,12.0,9.0,Wichita St,La Salle,143,72,58,N,0,30,67,5,12,7,9,17,30,12,8,4,8,13,20,56,7,18,11,16,9,20,8,9,5,2,13
2013,144,1181,71,1277,61,N,0,North Carolina,Michigan,2,3,Y02,Y03,Atlantic Coast Conference,3,False,Y,2.0,R3Y2,20.0,9.0,Duke,Michigan St,144,71,61,N,0,20,49,7,18,24,26,5,24,8,8,3,5,17,20,50,3,12,18,24,8,25,6,11,6,4,24
2013,144,1196,62,1195,50,N,0,Florida,Florida,3,15,X03,X15,Southeastern Conference,3,False,X,2.0,R3X2,4.0,3.0,Florida,FL Gulf Coast,144,62,50,N,0,22,57,4,15,14,23,15,20,12,10,11,3,11,20,44,4,11,6,11,6,22,11,20,7,3,20
2013,144,1257,77,1332,69,N,0,Kentucky,Oregon,1,12,Y01,Y12,Big East Conference,3,False,Y,1.0,R3Y1,28.0,9.0,Louisville,Oregon,144,77,69,N,0,28,52,4,13,17,26,9,25,10,13,7,5,19,27,61,5,14,10,17,12,23,12,12,7,3,22
2013,144,1276,87,1242,85,N,1,Michigan,Kansas,4,1,X04,X01,Big Ten Conference,3,True,X,1.0,R3X1,12.0,3.0,Michigan,Kansas,144,87,85,N,1,35,71,8,23,9,17,14,24,18,10,7,1,12,36,66,6,16,7,10,7,28,21,13,5,8,17
2013,145,1393,55,1266,39,N,0,New York,Wisconsin,4,3,W04,W03,Big East Conference,4,True,W,1.0,R4W1,24.0,4.0,Syracuse,Marquette,145,55,39,N,0,19,50,5,17,12,19,11,26,8,6,9,8,11,12,53,3,25,12,16,19,25,10,13,5,6,16
2013,145,1455,70,1326,66,N,0,Kansas,Ohio,9,2,Z09,Z02,Missouri Valley Conference,4,True,Z,1.0,R4Z1,8.0,8.0,Wichita St,Ohio St,145,70,66,N,0,22,59,8,20,18,23,13,27,9,12,8,9,23,19,61,5,25,23,29,11,26,7,9,5,8,22
2013,146,1257,85,1181,63,N,0,Kentucky,North Carolina,1,2,Y01,Y02,Big East Conference,4,False,Y,1.0,R4Y1,24.0,8.0,Louisville,Duke,146,85,63,N,0,29,55,2,13,25,36,11,26,8,8,10,9,23,19,52,4,16,21,28,11,20,11,12,4,2,23
2013,146,1276,79,1196,59,N,0,Michigan,Florida,4,3,X04,X03,Big Ten Conference,4,True,X,1.0,R4X1,8.0,4.0,Michigan,Florida,146,79,59,N,0,30,65,10,19,9,13,9,26,18,11,13,5,13,23,56,2,10,11,17,9,27,13,15,7,3,11
